,y_true,y_pred,time,perf_eval,perf_cmp,instances,strategy,a_new,a_old,seed
955,False,False,0.002496592671665,5146.3341,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,42,20,2
956,False,False,0.0033913634625293,3026.3934,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,46,20,2
957,False,False,0.103446419175011,17402.148999999998,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,53,20,2
958,False,False,0.1034529097999922,17405.32,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,54,20,2
959,False,False,0.103451562771482,17404.464,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,55,20,2
960,False,False,0.1034543390120346,17403.04,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,56,20,2
961,False,False,0.0023774124805408,3527.0698999999995,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,57,20,2
962,False,False,0.0016008483582162,3960.0253,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,58,20,2
963,False,False,0.1034550067085556,17403.15,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,60,20,2
964,False,False,0.0177624413666317,3566.3566,2513.5714,27,1.20-discrimination-based + Wilcoxon 10100%,62,20,2
965,False,False,0.0030462758173676,3164.4541,2513.5714,7,1.20-discrimination-based + Wilcoxon 10100%,65,20,2
966,False,False,0.103443498834213,17403.694,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,66,20,2
967,False,False,0.1034515016927328,17402.628,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,68,20,2
968,False,False,0.1034427891503467,17402.547,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,70,20,2
969,False,False,0.0037276483961353,3093.8272,2513.5714,7,1.20-discrimination-based + Wilcoxon 10100%,71,20,2
970,False,False,0.0031560353594705,5699.587599999999,2513.5714,7,1.20-discrimination-based + Wilcoxon 10100%,72,20,2
971,False,False,0.002449392586326,5099.8358,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,73,20,2
972,False,False,0.103450308789139,17403.138,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,74,20,2
973,False,False,0.0022020080364366,3887.2701,2513.5714,6,1.20-discrimination-based + Wilcoxon 10100%,75,20,2
